Id,COD_GLA,NOMBRE,CLASIFICA,AREA_KM2,REGION,PROVINCIA,COMUNA,DATUM,HUSO,NORTE,ESTE,FUENTE_DIG,FUEN_FECHA,INVE_FECHA,NOM_CUEN,COD_CUEN,COD_SCUEN,COD_SSCUEN,MZON_GLAC,LATITUD,LONGITUD,PERIMETRO,ORIENTA,HMEDIA,HMAX,HMIN,PENDIENTE,ESP_MED,F_ESP_MED,VOL_km3,EQ_AGUAKM3,WGI_1,WGI_2,WGI_3,FRENTE_TER,RESOL_IMG,ERROR,CUT_REG,CUT_PROV,CUT_COM
0,CL101010001@,VOLCAN PARINACOTA,GLACIAR DE MONTAÑA,1.16762498662,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7990505,484834,LANDSAT OLI,05/12/2015,2019,ALTIPLANICAS,10,101,1010,MACROZONA NORTE,"-18,1744803305003","-69,1433999344572",7.38414854843,S,5804.47603989,6317,5375,30.7592571574,30.1211928532,CHEN & OHMURA 1990,0.0351702574022,0.0298947187919,6,6,3,TIERRA,15.0,0.110762225751,15,152,15201
0,CL101001023@,VOLCAN POMERAPE,GLACIAR DE MONTAÑA,0.477543486817,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7996034,486336,LANDSAT OLI,05/12/2015,2019,ALTIPLANICAS,10,100,1001,MACROZONA NORTE,"-18,1245109467846","-69,1291611785678",5.91625532008,NW,6071.46747322,6255,5664,28.4944850261,21.8903383654,CHEN & OHMURA 1990,0.0104535885106,0.00888555023401,6,9,6,TIERRA,15.0,0.0887438278176,15,152,15201
0,CL101021004@,Glaciar no identificado,GLACIARETE,0.162167109357,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7962456,489894,LANDSAT OLI,05/12/2015,2019,ALTIPLANICAS,10,102,1021,MACROZONA NORTE,"-18,4280225838322","-69,0956929210804",3.49841869721,S,5840.86623832,5947,5685,27.3441086949,14.8868074403,CHEN & OHMURA 1990,0.00241415053015,0.00205202795063,7,7,3,TIERRA,15.0,0.0524762792852,15,152,15201
0,CL101021007@,Glaciar no identificado,GLACIARETE,0.0938695796118,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7962829,490990,LANDSAT OLI,05/12/2015,2019,ALTIPLANICAS,10,102,1021,MACROZONA NORTE,"-18,4246563941066","-69,0853207374523",1.32244685401,S,5848.44433198,5963,5709,27.5162578411,12.2471839145,CHEN & OHMURA 1990,0.00114963800548,0.000977192304658,7,9,6,TIERRA,15.0,0.0198367023668,15,152,15201
0,CL101021008@,Glaciar no identificado,GLACIARETE,0.155675697911,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7962809,491405,LANDSAT OLI,05/12/2015,2019,ALTIPLANICAS,10,102,1021,MACROZONA NORTE,"-18,4248395730891","-69,0813864685367",1.8674725747,S,5746.07064555,5854,5512,25.2917774589,14.6712694466,CHEN & OHMURA 1990,0.00228396011034,0.00194136609379,7,9,6,TIERRA,15.0,0.0280120879944,15,152,15201
0,CL101010025@,Glaciar no identificado,GLACIARETE,0.184501496364,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7963329,490518,LANDSAT OLI,05/12/2015,2019,ALTIPLANICAS,10,101,1010,MACROZONA NORTE,"-18,4201353243812","-69,0897797251731",2.61080151492,NE,6024.10609944,6065,5944,17.6159123299,15.5885895346,CHEN & OHMURA 1990,0.00287611809534,0.00244470038104,7,9,3,TIERRA,15.0,0.0391620218485,15,152,15201
0,CL101021002@,Glaciar no identificado,GLACIARETE,0.0978447719945,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7962840,489851,LANDSAT OLI,05/12/2015,2019,ALTIPLANICAS,10,102,1021,MACROZONA NORTE,"-18,4245473848394","-69,0960974426786",1.90134720626,NW,5852.41545894,5917,5669,29.4936771894,12.4298758905,CHEN & OHMURA 1990,0.00121619837243,0.00103376861657,7,9,6,TIERRA,15.0,0.0285202074564,15,152,15201
0,CL101044024A,Glaciar no identificado,GLACIAR DE MONTAÑA,0.306096822213,TARAPACA,TAMARUGAL,COLCHANE,WGS 84,19 SUR,7815363,531693,LANDSAT OLI,05/12/2015,2019,ALTIPLANICAS,10,104,1044,MACROZONA NORTE,"-19,7571561537119","-68,6974870147486",3.44458559728,S,5816.5883792,5973,5626,25.0688091412,18.676541581,CHEN & OHMURA 1990,0.00571683002787,0.00485930552369,6,9,6,TIERRA,15.0,0.0516687828043,1,14,1403
0,CL101021001@,Glaciar no identificado,GLACIAR DE MONTAÑA,0.491152955196,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7963512,490008,LANDSAT OLI,05/12/2015,2019,ALTIPLANICAS,10,102,1021,MACROZONA NORTE,"-18,4184776923361","-69,0946120758503",4.85518762376,W,5852.44634945,6033,5563,28.1427760242,22.1110437479,CHEN & OHMURA 1990,0.0108599044792,0.00923091880732,6,7,3,TIERRA,15.0,0.0728278127286,15,152,15201
0,CL101010023@,Glaciar no identificado,GLACIARETE,0.14472455023,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7963342,491327,LANDSAT OLI,05/12/2015,2019,ALTIPLANICAS,10,101,1010,MACROZONA NORTE,"-18,4200180235521","-69,0821204571258",2.36910970617,NW,5820.21158854,5872,5754,16.2251988314,14.2941530699,CHEN & OHMURA 1990,0.00206871487396,0.00175840764287,7,9,3,TIERRA,15.0,0.0355366447982,15,152,15201
0,CL101001033@,VOLCAN PARINACOTA,GLACIAR DE MONTAÑA,1.45802597826,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7991529,484197,LANDSAT OLI,05/12/2015,2019,ALTIPLANICAS,10,100,1001,MACROZONA NORTE,"-18,1652177385145","-69,1494175447688",12.0947029364,W,5943.60387794,6319,5433,34.6678071304,32.6068659885,CHEN & OHMURA 1990,0.0475416576809,0.0404104090288,6,6,3,TIERRA,15.0,0.181420539991,15,152,15201
0,CL101044018@,Glaciar no identificado,GLACIAR ROCOSO,0.242220613951,TARAPACA,TAMARUGAL,PICA,WGS 84,19 SUR,7814587,532142,WV02,14/08/2019,2019,ALTIPLANICAS,10,104,1044,MACROZONA NORTE,"-19,7641592811783","-68,6931872165226",2.9794401165,S,5398.40255715,5739,5147,30.1922298675,17.179409143,CHEN & OHMURA 1990,0.00249672421796,0.00228949610787,9,1,0,TIERRA,0.5,0.00148972012901,1,14,1405
0,CL101044017@,Glaciar no identificado,GLACIAR ROCOSO,0.165375954457,TARAPACA,TAMARUGAL,PICA,WGS 84,19 SUR,7814156,531643,WV02,14/08/2019,2019,ALTIPLANICAS,10,104,1044,MACROZONA NORTE,"-19,7680656063898","-68,6979460325659",1.96128505159,S,5249.44184721,5388,5148,27.9433716934,14.9913068579,CHEN & OHMURA 1990,0.00148752100811,0.00136405676444,9,2,0,TIERRA,0.5,0.000980642572373,1,14,1405
0,CL101044019@,Glaciar no identificado,GLACIAR ROCOSO,0.122774390525,TARAPACA,TAMARUGAL,PICA,WGS 84,19 SUR,7813819,532489,WV02,14/08/2019,2019,ALTIPLANICAS,10,104,1044,MACROZONA NORTE,"-19,7710930012512","-68,6898556856338",1.85745909747,SW,5098.00152672,5267,4981,28.5837885092,13.4789586164,CHEN & OHMURA 1990,0.000992922557424,0.000910509985158,9,1,0,TIERRA,0.5,0.000928729592847,1,14,1405
0,CL101044016@,Glaciar no identificado,GLACIAR ROCOSO,0.0781943750364,TARAPACA,TAMARUGAL,PICA,WGS 84,19 SUR,7813866,531197,WV02,14/08/2019,2019,ALTIPLANICAS,10,104,1044,MACROZONA NORTE,"-19,7706890641143","-68,7021926959836",1.51125493513,SE,5202.39473684,5391,5094,27.3632634302,11.4738328316,CHEN & OHMURA 1990,0.000538313512523,0.000493633490984,9,1,0,TIERRA,0.5,0.000755627503455,1,14,1405
0,CL101044011@,Glaciar no identificado,GLACIAR ROCOSO,0.374068456848,TARAPACA,TAMARUGAL,COLCHANE,WGS 84,19 SUR,7816806,526788,WV02,14/08/2019,2019,ALTIPLANICAS,10,104,1044,MACROZONA NORTE,"-19,744189505","-68,7443263169866",5.17760127498,SE,5131.2726588,5443,4862,27.0647316607,20.0626546957,CHEN & OHMURA 1990,0.00450288376937,0.00412914441651,9,1,0,TIERRA,0.5,0.00258880076045,1,14,1403
0,CL101044007@,Glaciar no identificado,GLACIAR ROCOSO,0.367108320349,TARAPACA,TAMARUGAL,PICA,WGS 84,19 SUR,7815751,525340,WV02,14/08/2019,2019,ALTIPLANICAS,10,104,1044,MACROZONA NORTE,"-19,7537446534342","-68,7581350570574",3.49916479538,S,5073.88971341,5341,4915,23.1382036236,19.9285820609,CHEN & OHMURA 1990,0.00438956897239,0.00402523474768,9,4,0,TIERRA,0.5,0.00174958248079,1,14,1405
0,CL101044006@,Glaciar no identificado,GLACIAR ROCOSO,0.201590291809,TARAPACA,TAMARUGAL,PICA,WGS 84,19 SUR,7815835,523763,WV02,14/08/2019,2019,ALTIPLANICAS,10,104,1044,MACROZONA NORTE,"-19,7530045906601","-68,7731809651032",2.15413367456,SW,4952.1556384,5003,4844,18.096642491,16.089424569,CHEN & OHMURA 1990,0.00194608307634,0.001784558181,9,4,0,TIERRA,0.5,0.00107706688844,1,14,1405
0,CL101042002@,Glaciar no identificado,GLACIAR ROCOSO,0.123114468686,TARAPACA,TAMARUGAL,COLCHANE,WGS 84,19 SUR,7819219,520465,WV02,14/08/2019,2019,ALTIPLANICAS,10,104,1042,MACROZONA NORTE,"-19,7224638563034","-68,8047021091508",2.11715543805,SE,5194.3597561,5335,5043,32.7207389572,13.4922757014,CHEN & OHMURA 1990,0.000996656612604,0.000913934113758,9,4,0,TIERRA,0.5,0.0010585777693,1,14,1403
0,CL101042001@,Glaciar no identificado,GLACIAR ROCOSO,0.105010828197,TARAPACA,TAMARUGAL,COLCHANE,WGS 84,19 SUR,7818973,520283,WV02,14/08/2019,2019,ALTIPLANICAS,10,104,1042,MACROZONA NORTE,"-19,7246810163746","-68,806430231987",1.90204590489,SE,5160.98126673,5389,5028,27.5112951761,12.7475119534,CHEN & OHMURA 1990,0.000803176072608,0.000736512458582,9,1,0,TIERRA,0.5,0.000951022997616,1,14,1403
0,CL101042003@,Glaciar no identificado,GLACIAR ROCOSO,0.0809073433462,TARAPACA,TAMARUGAL,COLCHANE,WGS 84,19 SUR,7819959,520473,WV02,14/08/2019,2019,ALTIPLANICAS,10,104,1042,MACROZONA NORTE,"-19,7157712412081","-68,8046337454605",1.4049034533,NE,5267.5699422,5404,5152,28.2236636652,11.6143940067,CHEN & OHMURA 1990,0.000563813858195,0.000517017307965,9,2,0,TIERRA,0.5,0.000702451760015,1,14,1403
0,CL101000019@,Glaciar no identificado,GLACIAR ROCOSO,0.137757669194,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,WGS 84,19 SUR,8035226,448057,WV02,04/08/2017,2019,ALTIPLANICAS,10,100,1000,MACROZONA NORTE,"-17,7696948320676","-69,4900280391174",1.64407261928,NE,5202.61187845,5377,5096,26.736610435,14.0445942092,CHEN & OHMURA 1990,0.00116085033782,0.00106449975978,9,2,0,TIERRA,0.5,0.000822036348685,15,152,15202
0,CL101030026@,Glaciar no identificado,GLACIAR ROCOSO,0.197738802821,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7907506,485142,GE01,25/09/2019,2019,ALTIPLANICAS,10,103,1030,MACROZONA NORTE,"-18,9246303846813","-69,141104810457",1.972443135,SE,4909.71414914,5088,4791,27.0180679804,15.9790026389,CHEN & OHMURA 1990,0.00189580131125,0.00173844980242,9,2,0,TIERRA,0.46,0.000907323862233,15,152,15201
0,CL101041002@,Glaciar no identificado,GLACIAR ROCOSO,0.133751690101,TARAPACA,TAMARUGAL,COLCHANE,WGS 84,19 SUR,7879431,499655,WV02,12/05/2017,2019,ALTIPLANICAS,10,104,1041,MACROZONA NORTE,"-19,1784199833267","-69,0032796913897",1.62485778433,SW,4698.06811798,4806,4620,18.5305231632,13.8974046312,CHEN & OHMURA 1990,0.00111528081446,0.00102271250686,9,4,0,TIERRA,0.5,0.000812428930753,1,14,1403
0,CL101044003@,Glaciar no identificado,GLACIAR ROCOSO,0.127167168634,TARAPACA,TAMARUGAL,PICA,WGS 84,19 SUR,7816359,521720,WV02,14/08/2019,2019,ALTIPLANICAS,10,104,1044,MACROZONA NORTE,"-19,7482921929812","-68,7926895022128",1.49890586592,SE,5202.43394834,5313,5117,25.5598959068,13.6491854864,CHEN & OHMURA 1990,0.00104143696348,0.000954997695511,9,4,0,TIERRA,0.5,0.000749452968557,1,14,1405
0,CL101610024@,Glaciar no identificado,GLACIAR ROCOSO,0.0595191372669,TARAPACA,TAMARUGAL,COLCHANE,WGS 84,19 SUR,7881953,498197,WV02,12/05/2017,2019,COSTERAS R.CAMARONES-PAMPA DEL TAMARUGAL,16,161,1610,MACROZONA NORTE,"-19,1556224573751","-69,0171489513763",1.54562164591,W,4879.94952681,4919,4833,22.6482242771,10.4087188033,CHEN & OHMURA 1990,0.000371710777936,0.000340858783367,9,1,0,TIERRA,0.5,0.000772810859662,1,14,1403
0,CL101610023@,Glaciar no identificado,GLACIAR ROCOSO,0.246924475598,TARAPACA,TAMARUGAL,COLCHANE,WGS 84,19 SUR,7887525,498317,WV02,12/05/2017,2019,COSTERAS R.CAMARONES-PAMPA DEL TAMARUGAL,16,161,1610,MACROZONA NORTE,"-19,1052693223288","-69,0159960360281",2.04962978229,SW,4852.69556914,4918,4803,13.8231132416,17.297775569,CHEN & OHMURA 1990,0.00256274649683,0.00235003853759,9,2,0,TIERRA,0.5,0.00102481493982,1,14,1403
0,CL101040006@,Glaciar no identificado,GLACIAR ROCOSO,0.0628850469404,TARAPACA,TAMARUGAL,COLCHANE,WGS 84,19 SUR,7889532,499874,WV02,12/05/2017,2019,ALTIPLANICAS,10,104,1040,MACROZONA NORTE,"-19,0871303716021","-69,0012003204615",1.33823812109,S,4998.89153046,5093,4928,22.8685784737,10.6151534851,CHEN & OHMURA 1990,0.000400520655114,0.00036727744074,9,2,0,TIERRA,0.5,0.000669119092326,1,14,1403
0,CL101040005@,Glaciar no identificado,GLACIAR ROCOSO,0.0682321756055,TARAPACA,TAMARUGAL,COLCHANE,WGS 84,19 SUR,7889547,499465,WV02,12/05/2017,2019,ALTIPLANICAS,10,104,1040,MACROZONA NORTE,"-19,0869914513805","-69,0050868486584",1.13179907867,S,5041.94605809,5092,4999,19.3025286234,10.9289643986,CHEN & OHMURA 1990,0.000447424210819,0.000410288001321,9,2,0,TIERRA,0.5,0.000565899566214,1,14,1403
0,CL101001034@,Glaciar no identificado,GLACIAR ROCOSO,0.0568470973465,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7996007,461505,GE01,31/05/2017,2019,ALTIPLANICAS,10,100,1001,MACROZONA NORTE,"-18,1244602381407","-69,3638848466778",1.2716547114,SE,5002.32328308,5094,4950,26.1263867415,10.2394285775,CHEN & OHMURA 1990,0.000349249075871,0.000320261402574,9,2,0,TIERRA,0.46,0.000584961180224,15,152,15201
0,CL101000007@,Glaciar no identificado,GLACIAR ROCOSO,0.0846913496,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,WGS 84,19 SUR,8032064,447948,WV02,04/08/2017,2019,ALTIPLANICAS,10,100,1000,MACROZONA NORTE,"-17,7982727619661","-69,4911370895324",1.43520865853,S,5013.45659526,5173,4871,31.0945735574,11.8054732685,CHEN & OHMURA 1990,0.000599892878266,0.00055010176937,9,4,0,TIERRA,0.5,0.000717604363349,15,152,15202
0,CL101000012@,Glaciar no identificado,GLACIAR ROCOSO,0.100915536891,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,WGS 84,19 SUR,8032392,449434,WV02,04/08/2017,2019,ALTIPLANICAS,10,100,1000,MACROZONA NORTE,"-17,795342036884","-69,4771023085943",2.06269916662,S,4895.73615023,4969,4831,17.2940869177,12.5677599976,CHEN & OHMURA 1990,0.000760969348608,0.000697808892674,9,1,0,TIERRA,0.5,0.0010313496323,15,152,15202
0,CL101000003@,Glaciar no identificado,GLACIAR ROCOSO,0.0695023777153,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,WGS 84,19 SUR,8026880,449163,WV02,04/08/2017,2019,ALTIPLANICAS,10,100,1000,MACROZONA NORTE,"-17,8451564664423","-69,4797968679247",1.35313316955,SE,5006.20736698,5126,4940,27.8865075248,11.001166545,CHEN & OHMURA 1990,0.000458764339512,0.000420686899333,9,2,0,TIERRA,0.5,0.00067656661691,15,152,15202
0,CL101000002@,Glaciar no identificado,GLACIAR ROCOSO,0.0704552043394,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,WGS 84,19 SUR,8026216,448749,WV02,04/08/2017,2019,ALTIPLANICAS,10,100,1000,MACROZONA NORTE,"-17,8511477944081","-69,4837187872832",1.17459574909,SE,5072.71505376,5213,4965,32.9984871059,11.0547729998,CHEN & OHMURA 1990,0.000467319774376,0.000428532233103,9,3,0,TIERRA,0.5,0.00058729790244,15,152,15202
0,CL101000020@,Glaciar no identificado,GLACIAR ROCOSO,0.818810641376,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,WGS 84,19 SUR,8035244,446755,WV02,04/08/2017,2019,ALTIPLANICAS,10,100,1000,MACROZONA NORTE,"-17,7695077340774","-69,5023100267429",4.72071279989,W,4910.54483159,5290,4750,18.282266082,26.536971726,CHEN & OHMURA 1990,0.0130372529035,0.0119551609125,9,3,0,TIERRA,0.5,0.00236035651206,15,152,15202
0,CL101000022@,Glaciar no identificado,GLACIAR ROCOSO,0.0730202026459,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,WGS 84,19 SUR,8033736,446264,WV02,04/08/2017,2019,ALTIPLANICAS,10,100,1000,MACROZONA NORTE,"-17,7831185894055","-69,5069842910795",1.43662882587,N,4941.57087126,5135,4863,22.9173476829,11.1968026374,CHEN & OHMURA 1990,0.000490555678541,0.000449839557222,9,1,0,TIERRA,0.5,0.000718314447053,15,152,15202
0,CL101000018@,Glaciar no identificado,GLACIAR ROCOSO,0.0701079941968,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,WGS 84,19 SUR,8033685,447699,WV02,04/08/2017,2019,ALTIPLANICAS,10,100,1000,MACROZONA NORTE,"-17,7836169925131","-69,4934383779099",1.38638006161,SE,5089.67344173,5265,5007,28.6193139521,11.0352930975,CHEN & OHMURA 1990,0.000464197358664,0.000425668977895,9,1,0,TIERRA,0.5,0.00069319006373,15,152,15202
0,CL101001003@,Glaciar no identificado,GLACIAR ROCOSO,0.133765755735,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,8006204,485987,GE01,15/05/2017,2019,ALTIPLANICAS,10,100,1001,MACROZONA NORTE,"-18,032587536685","-69,1323955266992",1.98097903892,SW,4979.51391863,5137,4868,22.4800811525,13.8979263629,CHEN & OHMURA 1990,0.00111543997385,0.00102285845602,9,3,0,TIERRA,0.46,0.000911250378124,15,152,15201
0,CL101001009@,Glaciar no identificado,GLACIAR ROCOSO,0.064211261226,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,8004882,489722,GE01,11/06/2017,2019,ALTIPLANICAS,10,100,1001,MACROZONA NORTE,"-18,0445564785593","-69,0971142726758",1.19128230629,SW,5096.79615953,5191,5036,22.9398573308,10.6945387529,CHEN & OHMURA 1990,0.000412025892932,0.000377827743819,9,1,0,TIERRA,0.46,0.000547989873053,15,152,15201
0,CL101001018@,Glaciar no identificado,GLACIAR ROCOSO,0.0805608650074,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,8002526,492115,GE01,11/06/2017,2019,ALTIPLANICAS,10,100,1001,MACROZONA NORTE,"-18,0658657360297","-69,0745087378188",1.52961975772,S,4900.69095182,4971,4840,21.5029413989,11.5966131842,CHEN & OHMURA 1990,0.000560539913565,0.000514015100739,9,1,0,TIERRA,0.46,0.000703625104164,15,152,15201
0,CL101001020@,Glaciar no identificado,GLACIAR ROCOSO,0.0554499836555,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,8000546,490761,GE01,11/06/2017,2019,ALTIPLANICAS,10,100,1001,MACROZONA NORTE,"-18,0837518686947","-69,0873103714965",0.96471171285,W,5061.13869863,5102,5024,16.1345180853,10.1488694929,CHEN & OHMURA 1990,0.000337652788502,0.000309627607056,9,2,0,TIERRA,0.46,0.000443767397758,15,152,15201
0,CL101001022@,Glaciar no identificado,GLACIAR ROCOSO,0.0593536897725,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7999317,486276,GE01,15/05/2017,2019,ALTIPLANICAS,10,100,1001,MACROZONA NORTE,"-18,0948419833313","-69,1297049779428",1.61569462798,W,4947.78099839,5004,4883,16.5560819339,10.3983803017,CHEN & OHMURA 1990,0.000370309343138,0.000339573667658,9,1,0,TIERRA,0.46,0.000743219545363,15,152,15201
0,CL101001021@,Glaciar no identificado,GLACIAR ROCOSO,0.118190514703,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7999922,485692,GE01,15/05/2017,2019,ALTIPLANICAS,10,100,1001,MACROZONA NORTE,"-18,0893626439717","-69,1352274661541",2.06940840473,SW,4862.50360866,4927,4817,17.4653824938,13.2970976089,CHEN & OHMURA 1990,0.00094295448627,0.00086468926391,9,1,0,TIERRA,0.46,0.000951927887299,15,152,15201
0,CL101010003@,Glaciar no identificado,GLACIAR ROCOSO,0.0964256786801,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7973129,494373,GE01,11/06/2017,2019,ALTIPLANICAS,10,101,1010,MACROZONA NORTE,"-18,3315721523674","-69,0532580075609",1.43150254339,N,5064.72156863,5145,4980,23.8882643279,12.3652145269,CHEN & OHMURA 1990,0.000715394521668,0.00065601677637,9,1,0,TIERRA,0.46,0.000658491184571,15,152,15201
0,CL101010004@,Glaciar no identificado,GLACIAR ROCOSO,0.0549564400185,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7972675,493879,GE01,11/06/2017,2019,ALTIPLANICAS,10,101,1010,MACROZONA NORTE,"-18,335679128818","-69,0579286713559",1.26839352042,W,5007.28448276,5161,4913,25.8784942273,10.1165282217,CHEN & OHMURA 1990,0.000333581025847,0.000305893800702,9,4,0,TIERRA,0.46,0.00058346103234,15,152,15201
0,CL101010005@,Glaciar no identificado,GLACIAR ROCOSO,0.0778724067257,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7971782,493952,GE01,11/06/2017,2019,ALTIPLANICAS,10,101,1010,MACROZONA NORTE,"-18,3437511738175","-69,0572454218356",1.91958318019,W,5219.03143894,5415,5077,27.953819558,11.4569443664,CHEN & OHMURA 1990,0.00053530789892,0.00049087734331,9,4,0,TIERRA,0.46,0.000883008282481,15,152,15201
0,CL101010008@,Glaciar no identificado,GLACIAR ROCOSO,0.12457680329,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7969840,492314,GE01,11/06/2017,2019,ALTIPLANICAS,10,101,1010,MACROZONA NORTE,"-18,3612906614405","-69,0727553828737",1.69692994525,SW,5099.59046177,5185,5025,17.7733451293,13.5492711536,CHEN & OHMURA 1990,0.00101275493233,0.000928696272947,9,1,0,TIERRA,0.46,0.000780587792136,15,152,15201
0,CL101010015@,Glaciar no identificado,GLACIAR ROCOSO,0.195425726672,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7967463,491401,GE01,11/06/2017,2019,ALTIPLANICAS,10,101,1010,MACROZONA NORTE,"-18,382775375939","-69,0814019739975",2.72672389092,SW,4940.04695063,5056,4888,18.59124649,15.9120208647,CHEN & OHMURA 1990,0.00186577094418,0.00171091195581,9,1,0,TIERRA,0.46,0.00125429301766,15,152,15201
0,CL101010020@,Glaciar no identificado,GLACIAR ROCOSO,0.0961062649038,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7964900,493890,GE01,11/06/2017,2019,ALTIPLANICAS,10,101,1010,MACROZONA NORTE,"-18,4059512320705","-69,0578512657543",2.01915736268,NW,5253.57775591,5509,5133,24.343712886,12.3505761164,CHEN & OHMURA 1990,0.000712180643976,0.000653069650526,9,1,0,TIERRA,0.46,0.000928812407443,15,152,15201
0,CL101021013@,Glaciar no identificado,GLACIAR ROCOSO,0.310007579673,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7961986,493805,GE01,11/06/2017,2019,ALTIPLANICAS,10,102,1021,MACROZONA NORTE,"-18,4322887736419","-69,0586646879185",3.81184945007,SW,5083.36816376,5277,5000,17.8936660036,18.761379812,CHEN & OHMURA 1990,0.0034897019681,0.00320005670475,9,1,0,TIERRA,0.46,0.00175345078594,15,152,15201
0,CL101021014@,Glaciar no identificado,GLACIAR ROCOSO,0.203615771089,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7961155,494068,GE01,11/06/2017,2019,ALTIPLANICAS,10,102,1021,MACROZONA NORTE,"-18,4397990021389","-69,0561788391958",2.07290901538,SW,4979.94315005,5015,4941,10.3767030339,16.1469512679,CHEN & OHMURA 1990,0.00197266435989,0.00180893321802,9,1,0,TIERRA,0.46,0.000953538168234,15,152,15201
0,CL101021011@,Glaciar no identificado,GLACIAR ROCOSO,0.177453781629,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7961242,492501,GE01,11/06/2017,2019,ALTIPLANICAS,10,102,1021,MACROZONA NORTE,"-18,4390070119922","-69,0710115582316",2.38920028417,S,5106.22501336,5290,5041,15.381333305,15.3733423069,CHEN & OHMURA 1990,0.00163683463718,0.00150097736229,9,1,0,TIERRA,0.46,0.00109903215511,15,152,15201
0,CL101021012@,Glaciar no identificado,GLACIAR ROCOSO,0.126890423305,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7962642,493976,GE01,11/06/2017,2019,ALTIPLANICAS,10,102,1021,MACROZONA NORTE,"-18,4263611800634","-69,0570467557044",1.71581956555,W,5265.4709389,5371,5195,20.0190209035,13.638573801,CHEN & OHMURA 1990,0.00103836264173,0.000952178542466,9,2,0,TIERRA,0.46,0.000789277017667,15,152,15201
0,CL101021005@,Glaciar no identificado,GLACIAR ROCOSO,0.115419082503,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7960280,488530,GE01,11/06/2017,2019,ALTIPLANICAS,10,102,1021,MACROZONA NORTE,"-18,4476793335118","-69,1086265403986",1.55947819924,S,4844.31518152,4987,4738,25.9829885562,13.1849342834,CHEN & OHMURA 1990,0.00091307581071,0.000837290518421,9,1,0,TIERRA,0.46,0.000717359987568,15,152,15201
0,CL101021022@,Glaciar no identificado,GLACIAR ROCOSO,0.0958393723056,ARICA Y PARINACOTA,PARINACOTA,PUTRE,WGS 84,19 SUR,7929217,501367,GE01,02/07/2019,2019,ALTIPLANICAS,10,102,1021,MACROZONA NORTE,"-18,728460413072","-68,9870361460571",1.66201214907,W,5056.13043478,5209,4967,21.7923692012,12.33832069,CHEN & OHMURA 1990,0.000709498146138,0.000650609800009,9,1,0,TIERRA,0.46,0.000764525605537,15,152,15201
